,filepath,filename,LangOrInstru,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,corpus_type,mat_filename,speaker/artist,gender,genre,VoiOrNot
7521,data/envCorp/SONYC/audio-6/40_016489.wav,40_016489,,1,384000,48,8,0.0011458333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_016489_MS2024.mat,SONYC_40,,,0
7524,data/envCorp/SONYC/audio-9/34_005864.wav,34_005864,,1,384000,48,8,0.003,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_005864_MS2024.mat,SONYC_34,,,0
7525,data/envCorp/SONYC/audio-8/10_008500.wav,10_008500,,1,384000,48,8,0.0012083333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/10_008500_MS2024.mat,SONYC_10,,,0
7526,data/envCorp/SONYC/audio-3/24_013563.wav,24_013563,,1,384000,48,8,0.0032708333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/24_013563_MS2024.mat,SONYC_24,,,0
7527,data/envCorp/SONYC/audio-9/33_012364.wav,33_012364,,1,384000,48,8,0.0018333333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/33_012364_MS2024.mat,SONYC_33,,,0
7529,data/envCorp/SONYC/audio-15/31_008247.wav,31_008247,,1,384000,48,8,0.0017083333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/31_008247_MS2024.mat,SONYC_31,,,0
7530,data/envCorp/SONYC/audio-0/37_016482.wav,37_016482,,1,384000,48,8,0.0017291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/37_016482_MS2024.mat,SONYC_37,,,0
7532,data/envCorp/SONYC/audio-13/01_006485.wav,01_006485,,1,384000,48,8,0.0032291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_006485_MS2024.mat,SONYC_01,,,0
7534,data/envCorp/SONYC/audio-3/34_005757.wav,34_005757,,1,384000,48,8,0.002,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_005757_MS2024.mat,SONYC_34,,,0
7535,data/envCorp/SONYC/audio-7/40_000614.wav,40_000614,,1,384000,48,8,0.0028125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000614_MS2024.mat,SONYC_40,,,0
7538,data/envCorp/SONYC/audio-17/34_019968.wav,34_019968,,1,384000,48,8,0.0008541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_019968_MS2024.mat,SONYC_34,,,0
7539,data/envCorp/SONYC/audio-15/03_012434.wav,03_012434,,1,384000,48,8,0.0032291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/03_012434_MS2024.mat,SONYC_03,,,0
7540,data/envCorp/SONYC/audio-0/40_004417.wav,40_004417,,1,384000,48,8,0.0012083333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_004417_MS2024.mat,SONYC_40,,,0
7542,data/envCorp/SONYC/audio-2/07_004960.wav,07_004960,,1,384000,48,8,0.001375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/07_004960_MS2024.mat,SONYC_07,,,0
7543,data/envCorp/SONYC/audio-6/18_008312.wav,18_008312,,1,384000,48,8,0.0018958333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_008312_MS2024.mat,SONYC_18,,,0
7544,data/envCorp/SONYC/audio-11/34_005248.wav,34_005248,,1,384000,48,8,0.002416666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_005248_MS2024.mat,SONYC_34,,,0
7545,data/envCorp/SONYC/audio-2/24_011995.wav,24_011995,,1,384000,48,8,0.002479166666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/24_011995_MS2024.mat,SONYC_24,,,0
7549,data/envCorp/SONYC/audio-8/33_008842.wav,33_008842,,1,384000,48,8,0.0039375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/33_008842_MS2024.mat,SONYC_33,,,0
7550,data/envCorp/SONYC/audio-10/45_009956.wav,45_009956,,1,384000,48,8,0.0039375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/45_009956_MS2024.mat,SONYC_45,,,0
7551,data/envCorp/SONYC/audio-9/00_020205.wav,00_020205,,1,384000,48,8,0.0015833333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_020205_MS2024.mat,SONYC_00,,,0
7554,data/envCorp/SONYC/audio-6/40_000176.wav,40_000176,,1,384000,48,8,0.0113125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000176_MS2024.mat,SONYC_40,,,0
7556,data/envCorp/SONYC/audio-14/12_007005.wav,12_007005,,1,384000,48,8,0.000625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/12_007005_MS2024.mat,SONYC_12,,,0
7557,data/envCorp/SONYC/audio-4/40_004375.wav,40_004375,,1,384000,48,8,0.0008125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_004375_MS2024.mat,SONYC_40,,,0
7559,data/envCorp/SONYC/audio-2/51_027221.wav,51_027221,,1,384000,48,8,0.014416666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/51_027221_MS2024.mat,SONYC_51,,,0
7560,data/envCorp/SONYC/audio-8/35_000636.wav,35_000636,,1,384000,48,8,0.0003333333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/35_000636_MS2024.mat,SONYC_35,,,0
7561,data/envCorp/SONYC/audio-9/20_013146.wav,20_013146,,1,384000,48,8,0.0006875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/20_013146_MS2024.mat,SONYC_20,,,0
7562,data/envCorp/SONYC/audio-1/18_018189.wav,18_018189,,1,384000,48,8,0.0005833333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_018189_MS2024.mat,SONYC_18,,,0
7563,data/envCorp/SONYC/audio-15/37_004661.wav,37_004661,,1,384000,48,8,0.003416666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/37_004661_MS2024.mat,SONYC_37,,,0
7565,data/envCorp/SONYC/audio-0/27_018166.wav,27_018166,,1,384000,48,8,0.0009791666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_018166_MS2024.mat,SONYC_27,,,0
7566,data/envCorp/SONYC/audio-16/40_000469.wav,40_000469,,1,384000,48,8,0.0012083333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000469_MS2024.mat,SONYC_40,,,0
7567,data/envCorp/SONYC/audio-16/27_008811.wav,27_008811,,1,384000,48,8,0.0005416666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_008811_MS2024.mat,SONYC_27,,,0
7568,data/envCorp/SONYC/audio-11/19_001024.wav,19_001024,,1,384000,48,8,0.002625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/19_001024_MS2024.mat,SONYC_19,,,0
7569,data/envCorp/SONYC/audio-4/11_000797.wav,11_000797,,1,384000,48,8,0.0009583333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/11_000797_MS2024.mat,SONYC_11,,,0
7570,data/envCorp/SONYC/audio-9/16_012006.wav,16_012006,,1,384000,48,8,0.0014375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_012006_MS2024.mat,SONYC_16,,,0
7571,data/envCorp/SONYC/audio-8/37_010484.wav,37_010484,,1,384000,48,8,0.0021875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/37_010484_MS2024.mat,SONYC_37,,,0
7572,data/envCorp/SONYC/audio-15/00_012201.wav,00_012201,,1,384000,48,8,0.00020833333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_012201_MS2024.mat,SONYC_00,,,0
7573,data/envCorp/SONYC/audio-3/03_012361.wav,03_012361,,1,384000,48,8,0.002416666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/03_012361_MS2024.mat,SONYC_03,,,0
7575,data/envCorp/SONYC/audio-16/40_004342.wav,40_004342,,1,384000,48,8,0.002458333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_004342_MS2024.mat,SONYC_40,,,0
7576,data/envCorp/SONYC/audio-11/00_017736.wav,00_017736,,1,384000,48,8,0.001125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_017736_MS2024.mat,SONYC_00,,,0
7579,data/envCorp/SONYC/audio-7/32_020805.wav,32_020805,,1,384000,48,8,0.0026666666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/32_020805_MS2024.mat,SONYC_32,,,0
7582,data/envCorp/SONYC/audio-13/29_001870.wav,29_001870,,1,384000,48,8,0.0018333333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/29_001870_MS2024.mat,SONYC_29,,,0
7584,data/envCorp/SONYC/audio-15/40_002284.wav,40_002284,,1,384000,48,8,0.000625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_002284_MS2024.mat,SONYC_40,,,0
7585,data/envCorp/SONYC/audio-10/40_003098.wav,40_003098,,1,384000,48,8,0.0009375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_003098_MS2024.mat,SONYC_40,,,0
7586,data/envCorp/SONYC/audio-7/02_006287.wav,02_006287,,1,384000,48,8,0.002,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/02_006287_MS2024.mat,SONYC_02,,,0
7587,data/envCorp/SONYC/audio-5/41_006384.wav,41_006384,,1,384000,48,8,0.0022083333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/41_006384_MS2024.mat,SONYC_41,,,0
7588,data/envCorp/SONYC/audio-9/16_020248.wav,16_020248,,1,384000,48,8,0.00125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_020248_MS2024.mat,SONYC_16,,,0
7589,data/envCorp/SONYC/audio-13/33_008686.wav,33_008686,,1,384000,48,8,0.009270833333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/33_008686_MS2024.mat,SONYC_33,,,0
7590,data/envCorp/SONYC/audio-9/06_009691.wav,06_009691,,1,384000,48,8,0.00275,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/06_009691_MS2024.mat,SONYC_06,,,0
7592,data/envCorp/SONYC/audio-3/11_008096.wav,11_008096,,1,384000,48,8,0.0039791666666666664,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/11_008096_MS2024.mat,SONYC_11,,,0
7593,data/envCorp/SONYC/audio-8/04_019423.wav,04_019423,,1,384000,48,8,0.0008333333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/04_019423_MS2024.mat,SONYC_04,,,0
7594,data/envCorp/SONYC/audio-11/37_001434.wav,37_001434,,1,384000,48,8,0.0031041666666666665,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/37_001434_MS2024.mat,SONYC_37,,,0
7595,data/envCorp/SONYC/audio-11/01_008520.wav,01_008520,,1,384000,48,8,0.003895833333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_008520_MS2024.mat,SONYC_01,,,0
7596,data/envCorp/SONYC/audio-14/16_011395.wav,16_011395,,1,384000,48,8,0.006,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_011395_MS2024.mat,SONYC_16,,,0
7598,data/envCorp/SONYC/audio-12/13_012824.wav,13_012824,,1,384000,48,8,0.0028333333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/13_012824_MS2024.mat,SONYC_13,,,0
7599,data/envCorp/SONYC/audio-13/40_000623.wav,40_000623,,1,384000,48,8,0.0010416666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000623_MS2024.mat,SONYC_40,,,0
7602,data/envCorp/SONYC/audio-15/38_008761.wav,38_008761,,1,384000,48,8,0.0003333333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/38_008761_MS2024.mat,SONYC_38,,,0
7603,data/envCorp/SONYC/audio-9/23_008571.wav,23_008571,,1,384000,48,8,0.0068125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/23_008571_MS2024.mat,SONYC_23,,,0
7604,data/envCorp/SONYC/audio-17/40_001761.wav,40_001761,,1,384000,48,8,0.0013333333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_001761_MS2024.mat,SONYC_40,,,0
7606,data/envCorp/SONYC/audio-14/27_003406.wav,27_003406,,1,384000,48,8,0.0004375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_003406_MS2024.mat,SONYC_27,,,0
7607,data/envCorp/SONYC/audio-4/18_016410.wav,18_016410,,1,384000,48,8,0.0015416666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_016410_MS2024.mat,SONYC_18,,,0
7608,data/envCorp/SONYC/audio-4/31_009590.wav,31_009590,,1,384000,48,8,0.023395833333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/31_009590_MS2024.mat,SONYC_31,,,0
7609,data/envCorp/SONYC/audio-7/40_004261.wav,40_004261,,1,384000,48,8,0.000875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_004261_MS2024.mat,SONYC_40,,,0
7610,data/envCorp/SONYC/audio-18/06_018735.wav,06_018735,,1,384000,48,8,0.0025416666666666665,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/06_018735_MS2024.mat,SONYC_06,,,0
7611,data/envCorp/SONYC/audio-17/31_010221.wav,31_010221,,1,384000,48,8,0.04683333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/31_010221_MS2024.mat,SONYC_31,,,0
7615,data/envCorp/SONYC/audio-2/28_018470.wav,28_018470,,1,384000,48,8,0.0013333333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/28_018470_MS2024.mat,SONYC_28,,,0
7618,data/envCorp/SONYC/audio-9/01_004136.wav,01_004136,,1,384000,48,8,0.0018541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_004136_MS2024.mat,SONYC_01,,,0
7622,data/envCorp/SONYC/audio-10/05_010329.wav,05_010329,,1,384000,48,8,0.0027916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/05_010329_MS2024.mat,SONYC_05,,,0
7623,data/envCorp/SONYC/audio-12/03_005461.wav,03_005461,,1,384000,48,8,0.0034583333333333332,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/03_005461_MS2024.mat,SONYC_03,,,0
7624,data/envCorp/SONYC/audio-6/07_004687.wav,07_004687,,1,384000,48,8,0.0035208333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/07_004687_MS2024.mat,SONYC_07,,,0
7625,data/envCorp/SONYC/audio-17/18_018582.wav,18_018582,,1,384000,48,8,0.0011458333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_018582_MS2024.mat,SONYC_18,,,0
7628,data/envCorp/SONYC/audio-3/40_011974.wav,40_011974,,1,384000,48,8,0.0022708333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_011974_MS2024.mat,SONYC_40,,,0
7629,data/envCorp/SONYC/audio-16/34_009414.wav,34_009414,,1,384000,48,8,0.0040416666666666665,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_009414_MS2024.mat,SONYC_34,,,0
7632,data/envCorp/SONYC/audio-9/02_013120.wav,02_013120,,1,384000,48,8,0.0002708333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/02_013120_MS2024.mat,SONYC_02,,,0
7633,data/envCorp/SONYC/audio-10/27_019013.wav,27_019013,,1,384000,48,8,0.0013333333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_019013_MS2024.mat,SONYC_27,,,0
7634,data/envCorp/SONYC/audio-6/28_010659.wav,28_010659,,1,384000,48,8,0.0059791666666666665,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/28_010659_MS2024.mat,SONYC_28,,,0
7635,data/envCorp/SONYC/audio-3/40_000700.wav,40_000700,,1,384000,48,8,0.0088125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000700_MS2024.mat,SONYC_40,,,0
7636,data/envCorp/SONYC/audio-11/11_010107.wav,11_010107,,1,384000,48,8,0.0041875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/11_010107_MS2024.mat,SONYC_11,,,0
7639,data/envCorp/SONYC/audio-5/01_012774.wav,01_012774,,1,384000,48,8,0.0074375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_012774_MS2024.mat,SONYC_01,,,0
7640,data/envCorp/SONYC/audio-10/27_020485.wav,27_020485,,1,384000,48,8,0.0017916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_020485_MS2024.mat,SONYC_27,,,0
7641,data/envCorp/SONYC/audio-9/17_017073.wav,17_017073,,1,384000,48,8,0.0065625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/17_017073_MS2024.mat,SONYC_17,,,0
7642,data/envCorp/SONYC/audio-11/06_002320.wav,06_002320,,1,384000,48,8,0.0006666666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/06_002320_MS2024.mat,SONYC_06,,,0
7645,data/envCorp/SONYC/audio-16/01_006591.wav,01_006591,,1,384000,48,8,0.0058125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_006591_MS2024.mat,SONYC_01,,,0
7648,data/envCorp/SONYC/audio-9/03_001428.wav,03_001428,,1,384000,48,8,0.003,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/03_001428_MS2024.mat,SONYC_03,,,0
7649,data/envCorp/SONYC/audio-3/16_005064.wav,16_005064,,1,384000,48,8,0.020541666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_005064_MS2024.mat,SONYC_16,,,0
7650,data/envCorp/SONYC/audio-0/09_002715.wav,09_002715,,1,384000,48,8,0.0004375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/09_002715_MS2024.mat,SONYC_09,,,0
7652,data/envCorp/SONYC/audio-6/09_027132.wav,09_027132,,1,384000,48,8,0.005854166666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/09_027132_MS2024.mat,SONYC_09,,,0
7653,data/envCorp/SONYC/audio-0/04_020830.wav,04_020830,,1,384000,48,8,0.004,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/04_020830_MS2024.mat,SONYC_04,,,0
7656,data/envCorp/SONYC/audio-9/06_003414.wav,06_003414,,1,384000,48,8,0.003,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/06_003414_MS2024.mat,SONYC_06,,,0
7658,data/envCorp/SONYC/audio-1/00_007837.wav,00_007837,,1,384000,48,8,0.0018125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_007837_MS2024.mat,SONYC_00,,,0
7659,data/envCorp/SONYC/audio-11/41_000649.wav,41_000649,,1,384000,48,8,0.00025,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/41_000649_MS2024.mat,SONYC_41,,,0
7664,data/envCorp/SONYC/audio-11/28_002730.wav,28_002730,,1,384000,48,8,0.0057708333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/28_002730_MS2024.mat,SONYC_28,,,0
7665,data/envCorp/SONYC/audio-9/10_010551.wav,10_010551,,1,384000,48,8,0.0049375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/10_010551_MS2024.mat,SONYC_10,,,0
7666,data/envCorp/SONYC/audio-11/00_004202.wav,00_004202,,1,384000,48,8,0.0011041666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_004202_MS2024.mat,SONYC_00,,,0
7671,data/envCorp/SONYC/audio-12/40_004256.wav,40_004256,,1,384000,48,8,0.0018125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_004256_MS2024.mat,SONYC_40,,,0
7672,data/envCorp/SONYC/audio-7/27_016846.wav,27_016846,,1,384000,48,8,0.0021666666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_016846_MS2024.mat,SONYC_27,,,0
7673,data/envCorp/SONYC/audio-2/31_010216.wav,31_010216,,1,384000,48,8,0.004416666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/31_010216_MS2024.mat,SONYC_31,,,0
7674,data/envCorp/SONYC/audio-8/40_003493.wav,40_003493,,1,384000,48,8,0.0013541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_003493_MS2024.mat,SONYC_40,,,0
7675,data/envCorp/SONYC/audio-9/16_005358.wav,16_005358,,1,384000,48,8,0.005395833333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_005358_MS2024.mat,SONYC_16,,,0
7676,data/envCorp/SONYC/audio-6/35_013274.wav,35_013274,,1,384000,48,8,0.0041041666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/35_013274_MS2024.mat,SONYC_35,,,0
7677,data/envCorp/SONYC/audio-3/04_012299.wav,04_012299,,1,384000,48,8,0.00075,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/04_012299_MS2024.mat,SONYC_04,,,0
7678,data/envCorp/SONYC/audio-11/00_003586.wav,00_003586,,1,384000,48,8,0.0006875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_003586_MS2024.mat,SONYC_00,,,0
7679,data/envCorp/SONYC/audio-0/05_019986.wav,05_019986,,1,384000,48,8,0.002125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/05_019986_MS2024.mat,SONYC_05,,,0
7680,data/envCorp/SONYC/audio-13/21_011873.wav,21_011873,,1,384000,48,8,0.00047916666666666664,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/21_011873_MS2024.mat,SONYC_21,,,0
7682,data/envCorp/SONYC/audio-7/01_005743.wav,01_005743,,1,384000,48,8,0.0034583333333333332,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_005743_MS2024.mat,SONYC_01,,,0
7683,data/envCorp/SONYC/audio-17/40_001617.wav,40_001617,,1,384000,48,8,0.0012291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_001617_MS2024.mat,SONYC_40,,,0
7684,data/envCorp/SONYC/audio-15/19_008711.wav,19_008711,,1,384000,48,8,0.0037916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/19_008711_MS2024.mat,SONYC_19,,,0
7686,data/envCorp/SONYC/audio-6/02_012037.wav,02_012037,,1,384000,48,8,0.0018541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/02_012037_MS2024.mat,SONYC_02,,,0
7689,data/envCorp/SONYC/audio-5/11_006633.wav,11_006633,,1,384000,48,8,0.0006666666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/11_006633_MS2024.mat,SONYC_11,,,0
7690,data/envCorp/SONYC/audio-5/34_003800.wav,34_003800,,1,384000,48,8,0.00125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_003800_MS2024.mat,SONYC_34,,,0
7691,data/envCorp/SONYC/audio-8/27_005838.wav,27_005838,,1,384000,48,8,0.00020833333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_005838_MS2024.mat,SONYC_27,,,0
7692,data/envCorp/SONYC/audio-13/27_019607.wav,27_019607,,1,384000,48,8,0.003625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_019607_MS2024.mat,SONYC_27,,,0
7693,data/envCorp/SONYC/audio-13/03_010793.wav,03_010793,,1,384000,48,8,0.0011041666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/03_010793_MS2024.mat,SONYC_03,,,0
7694,data/envCorp/SONYC/audio-11/09_018523.wav,09_018523,,1,384000,48,8,0.0006666666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/09_018523_MS2024.mat,SONYC_09,,,0
7696,data/envCorp/SONYC/audio-6/00_004421.wav,00_004421,,1,384000,48,8,0.0027083333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_004421_MS2024.mat,SONYC_00,,,0
7698,data/envCorp/SONYC/audio-17/21_013545.wav,21_013545,,1,384000,48,8,0.004625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/21_013545_MS2024.mat,SONYC_21,,,0
7699,data/envCorp/SONYC/audio-16/32_019235.wav,32_019235,,1,384000,48,8,0.0009583333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/32_019235_MS2024.mat,SONYC_32,,,0
7701,data/envCorp/SONYC/audio-2/32_000584.wav,32_000584,,1,384000,48,8,0.004458333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/32_000584_MS2024.mat,SONYC_32,,,0
7702,data/envCorp/SONYC/audio-4/02_010490.wav,02_010490,,1,384000,48,8,0.0003125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/02_010490_MS2024.mat,SONYC_02,,,0
7703,data/envCorp/SONYC/audio-14/37_004449.wav,37_004449,,1,384000,48,8,0.0054375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/37_004449_MS2024.mat,SONYC_37,,,0
7704,data/envCorp/SONYC/audio-17/34_020125.wav,34_020125,,1,384000,48,8,0.0015833333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_020125_MS2024.mat,SONYC_34,,,0
7705,data/envCorp/SONYC/audio-8/25_018405.wav,25_018405,,1,384000,48,8,0.0007708333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/25_018405_MS2024.mat,SONYC_25,,,0
7706,data/envCorp/SONYC/audio-11/35_020739.wav,35_020739,,1,384000,48,8,0.002375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/35_020739_MS2024.mat,SONYC_35,,,0
7707,data/envCorp/SONYC/audio-8/40_005341.wav,40_005341,,1,384000,48,8,0.0021875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_005341_MS2024.mat,SONYC_40,,,0
7708,data/envCorp/SONYC/audio-1/03_002809.wav,03_002809,,1,384000,48,8,0.0015208333333333332,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/03_002809_MS2024.mat,SONYC_03,,,0
7709,data/envCorp/SONYC/audio-11/17_007845.wav,17_007845,,1,384000,48,8,0.0030833333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/17_007845_MS2024.mat,SONYC_17,,,0
7710,data/envCorp/SONYC/audio-11/12_006031.wav,12_006031,,1,384000,48,8,0.004083333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/12_006031_MS2024.mat,SONYC_12,,,0
7711,data/envCorp/SONYC/audio-0/05_027511.wav,05_027511,,1,384000,48,8,0.0021458333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/05_027511_MS2024.mat,SONYC_05,,,0
7713,data/envCorp/SONYC/audio-17/40_000641.wav,40_000641,,1,384000,48,8,0.00425,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000641_MS2024.mat,SONYC_40,,,0
7714,data/envCorp/SONYC/audio-10/12_011612.wav,12_011612,,1,384000,48,8,0.0020833333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/12_011612_MS2024.mat,SONYC_12,,,0
