,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,genre,corpus_type
1642,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Bobby Sox Blues-6.wav,Bobby Sox Blues-6,gel-pia-sax-voi,1.0,1,352800,44.1,8,0.0698185941043083,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Bobby Sox Blues-6_MS2024.mat,Bobby Sox Blues,,,music
1643,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Four Tet - Love Cry-22.wav,Four Tet - Love Cry-22,voi,1.0,1,529200,44.1,12,0.0036054421768707,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Four Tet - Love Cry-22_MS2024.mat,Four Tet - Love Cry,,,music
1644,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-15.wav","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-15",pia,0.0,1,882000,44.1,20,0.339750566893424,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-15_MS2024.mat","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto",,,music
1645,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/arvo p_rt - alina - 01 - spiegel im spiegel-11.wav,arvo p_rt - alina - 01 - spiegel im spiegel-11,pia-vio,0.0,1,882000,44.1,20,0.0044671201814058,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/arvo p_rt - alina - 01 - spiegel im spiegel-11_MS2024.mat,arvo p_rt - alina - 01 - spiegel im spiegel,,,music
1646,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/keith jarrett - arbour zena - 01 - runes-27.wav,keith jarrett - arbour zena - 01 - runes-27,pia,0.0,1,882000,44.1,20,0.1083219954648526,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/keith jarrett - arbour zena - 01 - runes-27_MS2024.mat,keith jarrett - arbour zena - 01 - runes,,,music
1647,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01) Bert Jansch - Avocet-42.wav,01) Bert Jansch - Avocet-42,flu-gac,0.0,1,882000,44.1,20,0.0031292517006802,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01) Bert Jansch - Avocet-42_MS2024.mat,01) Bert Jansch - Avocet,,,music
1648,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Sonata for Violin _ Piano - 1 Allegro vivo-14.wav","Debussy, Sonata for Violin _ Piano - 1 Allegro vivo-14",pia-vio,0.0,1,882000,44.1,20,0.852562358276644,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Sonata for Violin _ Piano - 1 Allegro vivo-14_MS2024.mat","Debussy, Sonata for Violin _ Piano - 1 Allegro vivo",,,music
1649,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/15_more than a feeling - boston-3.wav,15_more than a feeling - boston-3,gac-voi,1.0,1,705600,44.1,16,0.0011111111111111,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/15_more than a feeling - boston-3_MS2024.mat,15_more than a feeling - boston,,,music
1650,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/02 - Time Remembered-14.wav,02 - Time Remembered-14,gel-pia,0.0,1,882000,44.1,20,0.0052834467120181,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 - Time Remembered-14_MS2024.mat,02 - Time Remembered,,,music
1651,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05 - Gidon Kremer - Violin Concerto No. 5 In A Major, K. 219- Adagio - Gidon Kremer-1.wav","05 - Gidon Kremer - Violin Concerto No. 5 In A Major, K. 219- Adagio - Gidon Kremer-1",vio,0.0,1,176400,44.1,4,0.0286621315192743,4,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/05 - Gidon Kremer - Violin Concerto No. 5 In A Major, K. 219- Adagio - Gidon Kremer-1_MS2024.mat","05 - Gidon Kremer - Violin Concerto No. 5 In A Major, K. 219- Adagio - Gidon Kremer",,,music
1652,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/25 - Stuck On You-5.wav,25 - Stuck On You-5,pia-voi,1.0,1,705600,44.1,16,0.0056916099773242,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/25 - Stuck On You-5_MS2024.mat,25 - Stuck On You,,,music
1653,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/arvo p_rt - alina - 01 - spiegel im spiegel-26.wav,arvo p_rt - alina - 01 - spiegel im spiegel-26,pia-vio,0.0,1,882000,44.1,20,0.0092517006802721,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/arvo p_rt - alina - 01 - spiegel im spiegel-26_MS2024.mat,arvo p_rt - alina - 01 - spiegel im spiegel,,,music
1654,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/keith jarrett - arbour zena - 01 - runes-10.wav,keith jarrett - arbour zena - 01 - runes-10,cel-pia,0.0,1,882000,44.1,20,0.0031292517006802,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/keith jarrett - arbour zena - 01 - runes-10_MS2024.mat,keith jarrett - arbour zena - 01 - runes,,,music
1655,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/03 LEE MORGAN - THE SIDEWINDER-4.wav,03 LEE MORGAN - THE SIDEWINDER-4,pia,0.0,1,882000,44.1,20,0.2505215419501134,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/03 LEE MORGAN - THE SIDEWINDER-4_MS2024.mat,03 LEE MORGAN - THE SIDEWINDER,,,music
1656,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Track 01-11.wav,Track 01-11,gac-vio,0.0,1,176400,44.1,4,0.0012471655328798,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Track 01-11_MS2024.mat,Track 01,,,music
1657,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/edgar froese - epsilon in malaysian pale 1-35.wav,edgar froese - epsilon in malaysian pale 1-35,flu,0.0,1,882000,44.1,20,0.0023356009070294,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/edgar froese - epsilon in malaysian pale 1-35_MS2024.mat,edgar froese - epsilon in malaysian pale 1,,,music
1658,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/arvo p_rt - alina - 01 - spiegel im spiegel-5.wav,arvo p_rt - alina - 01 - spiegel im spiegel-5,pia-vio,0.0,1,882000,44.1,20,0.013718820861678,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/arvo p_rt - alina - 01 - spiegel im spiegel-5_MS2024.mat,arvo p_rt - alina - 01 - spiegel im spiegel,,,music
1659,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Blue Train-14.wav,01 Blue Train-14,pia-tru,0.0,1,882000,44.1,20,0.0025850340136054,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Blue Train-14_MS2024.mat,01 Blue Train,,,music
1660,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3-23.wav,01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3-23,gel,0.0,1,352800,44.1,8,0.046031746031746,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3-23_MS2024.mat,01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3,,,music
1661,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Start Making Noise-15.wav,01 Start Making Noise-15,gac-voi,1.0,1,352800,44.1,8,0.000657596371882,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Start Making Noise-15_MS2024.mat,01 Start Making Noise,,,music
1662,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-40.wav","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-40",pia,0.0,1,882000,44.1,20,0.0171655328798185,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-40_MS2024.mat","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto",,,music
1663,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05. Lost Life-8.wav,05. Lost Life-8,pia-sax,0.0,1,882000,44.1,20,0.0222902494331065,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/05. Lost Life-8_MS2024.mat,05. Lost Life,,,music
1664,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02 entangled-7.wav,02 entangled-7,gac-voi,1.0,1,882000,44.1,20,0.0019954648526077,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 entangled-7_MS2024.mat,02 entangled,,,music
1665,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Blue Train-23.wav,01 Blue Train-23,pia,0.0,1,882000,44.1,20,0.0018367346938775,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Blue Train-23_MS2024.mat,01 Blue Train,,,music
1666,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3-14.wav,01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3-14,gel-pia,0.0,1,882000,44.1,20,0.0008390022675736,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3-14_MS2024.mat,01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3,,,music
1667,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Four Tet - Love Cry-40.wav,Four Tet - Love Cry-40,gac,0.0,1,529200,44.1,12,0.0015873015873015,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Four Tet - Love Cry-40_MS2024.mat,Four Tet - Love Cry,,,music
1668,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/1998 - HammerFall - Legacy of kings -  Heeding the call-15.wav,1998 - HammerFall - Legacy of kings -  Heeding the call-15,gel,0.0,1,882000,44.1,20,0.0623809523809523,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/1998 - HammerFall - Legacy of kings -  Heeding the call-15_MS2024.mat,1998 - HammerFall - Legacy of kings -  Heeding the call,,,music
1669,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Just One Of Those Things-2.wav,01 Just One Of Those Things-2,pia-sax,0.0,1,882000,44.1,20,0.0014739229024943,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Just One Of Those Things-2_MS2024.mat,01 Just One Of Those Things,,,music
1670,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. Caravan-5.wav,01. Caravan-5,gel,0.0,1,882000,44.1,20,0.0019954648526077,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. Caravan-5_MS2024.mat,01. Caravan,,,music
1671,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Papa John Creach - Papa Blues - 01 - Sweet Life Blues-4.wav,Papa John Creach - Papa Blues - 01 - Sweet Life Blues-4,gel-pia-sax-vio,0.0,1,882000,44.1,20,0.0192517006802721,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Papa John Creach - Papa Blues - 01 - Sweet Life Blues-4_MS2024.mat,Papa John Creach - Papa Blues - 01 - Sweet Life Blues,,,music
1672,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - La leyenda del tiempo-7.wav,01 - La leyenda del tiempo-7,gac,0.0,1,882000,44.1,20,0.0037868480725623,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - La leyenda del tiempo-7_MS2024.mat,01 - La leyenda del tiempo,,,music
1673,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Track 01-1.wav,Track 01-1,vio,0.0,1,176400,44.1,4,0.1770068027210884,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Track 01-1_MS2024.mat,Track 01,,,music
1674,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/1 - Hank_s Other Bag-5.wav,1 - Hank_s Other Bag-5,pia-sax-tru,0.0,1,176400,44.1,4,0.0009523809523809,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/1 - Hank_s Other Bag-5_MS2024.mat,1 - Hank_s Other Bag,,,music
1675,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/The Failure-12.wav,The Failure-12,gac-gel-voi,1.0,1,352800,44.1,8,0.0005215419501133,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/The Failure-12_MS2024.mat,The Failure,,,music
1676,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Yngwie Malmsteen - Gimme gimme gimme-21.wav,Yngwie Malmsteen - Gimme gimme gimme-21,gel,0.0,1,882000,44.1,20,0.0006122448979591,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Yngwie Malmsteen - Gimme gimme gimme-21_MS2024.mat,Yngwie Malmsteen - Gimme gimme gimme,,,music
1677,"data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Julian Bream - Albeniz- Mallorca, Opus 202-3.wav","01 Julian Bream - Albeniz- Mallorca, Opus 202-3",gac,0.0,1,882000,44.1,20,0.0264399092970521,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/01 Julian Bream - Albeniz- Mallorca, Opus 202-3_MS2024.mat","01 Julian Bream - Albeniz- Mallorca, Opus 202",,,music
1678,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04 Red Bats With Teeth-9.wav,04 Red Bats With Teeth-9,pia-sax,0.0,1,882000,44.1,20,0.0009523809523809,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04 Red Bats With Teeth-9_MS2024.mat,04 Red Bats With Teeth,,,music
1679,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/109-jimmy_mcgriff-jumpin_the_blues-2.wav,109-jimmy_mcgriff-jumpin_the_blues-2,gel-org,0.0,1,882000,44.1,20,0.0062131519274376,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/109-jimmy_mcgriff-jumpin_the_blues-2_MS2024.mat,109-jimmy_mcgriff-jumpin_the_blues,,,music
1680,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - Lali Puna - Faking the Books-3.wav,06 - Lali Puna - Faking the Books-3,voi,1.0,1,882000,44.1,20,0.0033333333333333,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - Lali Puna - Faking the Books-3_MS2024.mat,06 - Lali Puna - Faking the Books,,,music
1681,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02. School Boy-22.wav,02. School Boy-22,pia-sax-tru,0.0,1,882000,44.1,20,0.0039455782312925,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02. School Boy-22_MS2024.mat,02. School Boy,,,music
1682,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04 The Czar-18.wav,04 The Czar-18,gel-voi,1.0,1,529200,44.1,12,0.0005442176870748,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04 The Czar-18_MS2024.mat,04 The Czar,,,music
1683,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/02 - Time Remembered-8.wav,02 - Time Remembered-8,gel-pia,0.0,1,882000,44.1,20,0.0110884353741496,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 - Time Remembered-8_MS2024.mat,02 - Time Remembered,,,music
1684,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/02 - Bo-Do-10.wav,02 - Bo-Do-10,flu-pia,0.0,1,882000,44.1,20,0.0939002267573696,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 - Bo-Do-10_MS2024.mat,02 - Bo-Do,,,music
1685,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Emily-10.wav,01 Emily-10,cel-vio-voi,1.0,1,882000,44.1,20,0.0052154195011337,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Emily-10_MS2024.mat,01 Emily,,,music
1686,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jelly Roll Morton - Honky Tonk Blues-12.wav,Jelly Roll Morton - Honky Tonk Blues-12,pia-voi,1.0,1,176400,44.1,4,0.0078231292517006,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jelly Roll Morton - Honky Tonk Blues-12_MS2024.mat,Jelly Roll Morton - Honky Tonk Blues,,,music
1687,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad-1.wav,Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad-1,gac,0.0,1,176400,44.1,4,0.0380952380952381,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad-1_MS2024.mat,Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad,,,music
1688,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02. School Boy-15.wav,02. School Boy-15,pia-sax,0.0,1,882000,44.1,20,0.0025396825396825,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02. School Boy-15_MS2024.mat,02. School Boy,,,music
1689,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01) Bert Jansch - Avocet-8.wav,01) Bert Jansch - Avocet-8,gac-vio,0.0,1,882000,44.1,20,0.0034013605442176,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01) Bert Jansch - Avocet-8_MS2024.mat,01) Bert Jansch - Avocet,,,music
1690,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Pantera - Floods-18.wav,Pantera - Floods-18,gel,0.0,1,529200,44.1,12,0.001609977324263,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Pantera - Floods-18_MS2024.mat,Pantera - Floods,,,music
1691,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 the other side of the crash_over-11.wav,01 the other side of the crash_over-11,gel-voi,1.0,1,352800,44.1,8,0.0009977324263038,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 the other side of the crash_over-11_MS2024.mat,01 the other side of the crash_over,,,music
1692,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy - Arabesque-3.wav,Debussy - Arabesque-3,pia,0.0,1,882000,44.1,20,0.0035827664399092,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Debussy - Arabesque-3_MS2024.mat,Debussy - Arabesque,,,music
1693,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/meshuggah - catch 33 - 13 - sum-6.wav,meshuggah - catch 33 - 13 - sum-6,gel-voi,1.0,1,529200,44.1,12,0.0006122448979591,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/meshuggah - catch 33 - 13 - sum-6_MS2024.mat,meshuggah - catch 33 - 13 - sum,,,music
1694,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/radiohead - 01 - airbag-21.wav,radiohead - 01 - airbag-21,cel-gel,0.0,1,176400,44.1,4,0.0010204081632653,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/radiohead - 01 - airbag-21_MS2024.mat,radiohead - 01 - airbag,,,music
1695,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/30 - Norbert Kraft - Julia Florida - S04E12-6.wav,30 - Norbert Kraft - Julia Florida - S04E12-6,gac,0.0,1,882000,44.1,20,0.0080498866213151,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/30 - Norbert Kraft - Julia Florida - S04E12-6_MS2024.mat,30 - Norbert Kraft - Julia Florida - S04E12,,,music
1696,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/ContinentalBlues45-8.wav,ContinentalBlues45-8,pia,0.0,1,176400,44.1,4,0.0054421768707482,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/ContinentalBlues45-8_MS2024.mat,ContinentalBlues45,,,music
1697,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - The partisan-1.wav,06 - The partisan-1,gac,0.0,1,352800,44.1,8,0.0063492063492063,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - The partisan-1_MS2024.mat,06 - The partisan,,,music
1698,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Wee Baby Blues-6.wav,01 - Wee Baby Blues-6,gel-pia,0.0,1,882000,44.1,20,0.0149659863945578,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Wee Baby Blues-6_MS2024.mat,01 - Wee Baby Blues,,,music
1699,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jelly Roll Morton - Honky Tonk Blues-1.wav,Jelly Roll Morton - Honky Tonk Blues-1,voi,1.0,1,352800,44.1,8,0.717936507936508,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jelly Roll Morton - Honky Tonk Blues-1_MS2024.mat,Jelly Roll Morton - Honky Tonk Blues,,,music
1700,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Air France - June Evenings-3.wav,Air France - June Evenings-3,flu,0.0,1,352800,44.1,8,0.0034240362811791,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Air France - June Evenings-3_MS2024.mat,Air France - June Evenings,,,music
1701,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08 My favorite game-11.wav,08 My favorite game-11,gel-voi,1.0,1,882000,44.1,20,0.0016553287981859,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/08 My favorite game-11_MS2024.mat,08 My favorite game,,,music
1702,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Alice in Chains - Head Creeps-15.wav,Alice in Chains - Head Creeps-15,gel-voi,1.0,1,882000,44.1,20,0.0006349206349206,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Alice in Chains - Head Creeps-15_MS2024.mat,Alice in Chains - Head Creeps,,,music
1703,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - 999-8.wav,01 - 999-8,gel-org-voi,1.0,1,882000,44.1,20,0.001360544217687,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - 999-8_MS2024.mat,01 - 999,,,music
1704,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-35.wav,kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-35,gac-voi,1.0,1,176400,44.1,4,0.0009297052154195,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-35_MS2024.mat,kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn,,,music
1705,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/keith jarrett - arbour zena - 01 - runes-6.wav,keith jarrett - arbour zena - 01 - runes-6,pia,0.0,1,529200,44.1,12,0.0010204081632653,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/keith jarrett - arbour zena - 01 - runes-6_MS2024.mat,keith jarrett - arbour zena - 01 - runes,,,music
1706,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/11 Dead as History-18.wav,11 Dead as History-18,gac-pia-voi,1.0,1,882000,44.1,20,0.0022222222222222,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/11 Dead as History-18_MS2024.mat,11 Dead as History,,,music
1707,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jaga Jazzist - Mikado-6.wav,Jaga Jazzist - Mikado-6,gel,0.0,1,705600,44.1,16,0.0010430839002267,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jaga Jazzist - Mikado-6_MS2024.mat,Jaga Jazzist - Mikado,,,music
1708,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Orchids in the Moonlight-2.wav,01 - Orchids in the Moonlight-2,gac,0.0,1,882000,44.1,20,0.043718820861678,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Orchids in the Moonlight-2_MS2024.mat,01 - Orchids in the Moonlight,,,music
1709,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Nusrat Fateh Ali Khan - Mustt mustt-19.wav,Nusrat Fateh Ali Khan - Mustt mustt-19,gel-voi,1.0,1,882000,44.1,20,0.0086621315192743,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Nusrat Fateh Ali Khan - Mustt mustt-19_MS2024.mat,Nusrat Fateh Ali Khan - Mustt mustt,,,music
1710,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jaga Jazzist - Mikado-13.wav,Jaga Jazzist - Mikado-13,gel,0.0,1,882000,44.1,20,0.0007029478458049,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jaga Jazzist - Mikado-13_MS2024.mat,Jaga Jazzist - Mikado,,,music
1711,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Roadgame-27.wav,01 - Roadgame-27,pia-sax,0.0,1,882000,44.1,20,0.0015873015873015,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Roadgame-27_MS2024.mat,01 - Roadgame,,,music
1712,"data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Julian Bream - Albeniz- Mallorca, Opus 202-11.wav","01 Julian Bream - Albeniz- Mallorca, Opus 202-11",gac,0.0,1,882000,44.1,20,0.0077324263038548,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/01 Julian Bream - Albeniz- Mallorca, Opus 202-11_MS2024.mat","01 Julian Bream - Albeniz- Mallorca, Opus 202",,,music
1713,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/17 - Sur le fil-6.wav,17 - Sur le fil-6,pia,0.0,1,882000,44.1,20,0.0040362811791383,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/17 - Sur le fil-6_MS2024.mat,17 - Sur le fil,,,music
1714,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Leo Kottke - Leo Kottke - Ojo-1.wav,Leo Kottke - Leo Kottke - Ojo-1,gac,0.0,1,882000,44.1,20,0.0556009070294784,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Leo Kottke - Leo Kottke - Ojo-1_MS2024.mat,Leo Kottke - Leo Kottke - Ojo,,,music
