,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,gender,speaker/artist,Genre,corpus_type
414,data/musicCorp/CD/Lyon James And Marylene Dosse/French Romantic Women Composers/09 Viardot Sonatine_ Allegro.m4a,09 Viardot Sonatine_ Allegro,"violin, piano",0,1,5292000,44.1,120,0.6251020408163265,120,CD,STM_output/MATs/music_mat_wl4_CD/09 Viardot Sonatine_ Allegro_MS2024.mat,,Lyon James And Marylene Dosse,Classical,music
415,data/musicCorp/CD/Red Hot Chili Peppers/Californication/14 Right On Time.m4a,14 Right On Time,multi_Voi,1,1,4939200,44.1,112,0.9839909297052154,112,CD,STM_output/MATs/music_mat_wl4_CD/14 Right On Time_MS2024.mat,,Red Hot Chili Peppers,Rock,music
416,"data/musicCorp/CD/Murray Perahia/Mozart_ Piano Sonatas K 310, 331 _ 533/05 Mozart_ Piano Sonata #11 In A, K 331 - 2. Menuet _ Trio.m4a","05 Mozart_ Piano Sonata #11 In A, K 331 - 2. Menuet _ Trio",piano,0,1,5292000,44.1,120,0.9037641723356008,120,CD,"STM_output/MATs/music_mat_wl4_CD/05 Mozart_ Piano Sonata #11 In A, K 331 - 2. Menuet _ Trio_MS2024.mat",,Murray Perahia,Classical,music
417,"data/musicCorp/CD/Rinaldo Alessandrini_ Concerto Italiano/Bach_ Brandenburg Concertos [Disc 1]/1-11 Bach_ Brandenburg Concerto #2 In F, BWV 1047 - 1. [Allegro].m4a","1-11 Bach_ Brandenburg Concerto #2 In F, BWV 1047 - 1. [Allegro]",multi,0,1,5292000,44.1,120,0.589342403628118,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-11 Bach_ Brandenburg Concerto #2 In F, BWV 1047 - 1. [Allegro]_MS2024.mat",,Rinaldo Alessandrini,Classical,music
418,"data/musicCorp/CD/Rinaldo Alessandrini_ Concerto Italiano/Bach_ Brandenburg Concertos [Disc 1]/1-04 Bach_ Brandenburg Concerto #1 In F, BWV 1046 - Menuet.m4a","1-04 Bach_ Brandenburg Concerto #1 In F, BWV 1046 - Menuet",multi,0,1,2646000,44.1,60,0.8426530612244898,60,CD,"STM_output/MATs/music_mat_wl4_CD/1-04 Bach_ Brandenburg Concerto #1 In F, BWV 1046 - Menuet_MS2024.mat",,Rinaldo Alessandrini,Classical,music
419,"data/musicCorp/CD/Jacqueline Ross/Bach_ Complete Sonatas _ Partitas For Solo Violin, Vol. 1/04 Bach_ Sonata #1 In G Minor For Solo Violin, BWV 1001 - 4. Presto.m4a","04 Bach_ Sonata #1 In G Minor For Solo Violin, BWV 1001 - 4. Presto",violin,0,1,5292000,44.1,120,0.4415873015873016,120,CD,"STM_output/MATs/music_mat_wl4_CD/04 Bach_ Sonata #1 In G Minor For Solo Violin, BWV 1001 - 4. Presto_MS2024.mat",,Jacqueline Ross,Classical,music
420,data/musicCorp/CD/Arcade Fire/Arcade Fire/04 Rococo.m4a,04 Rococo,multi_Voi,1,1,5292000,44.1,120,0.1648526077097505,120,CD,STM_output/MATs/music_mat_wl4_CD/04 Rococo_MS2024.mat,,Arcade Fire,Rock,music
421,data/musicCorp/CD/Lyon James And Marylene Dosse/French Romantic Women Composers/11 Farrenc Sonata_ Scherzo.m4a,11 Farrenc Sonata_ Scherzo,"violin, piano",0,1,5292000,44.1,120,0.5311791383219955,120,CD,STM_output/MATs/music_mat_wl4_CD/11 Farrenc Sonata_ Scherzo_MS2024.mat,,Lyon James And Marylene Dosse,Classical,music
422,data/musicCorp/CD/The Beatles/1962-1966 [Disc 2]/2-03 We Can Work It Out.m4a,2-03 We Can Work It Out,multi_Voi,1,1,5292000,44.1,120,0.4135600907029478,120,CD,STM_output/MATs/music_mat_wl4_CD/2-03 We Can Work It Out_MS2024.mat,,The Beatles,Rock,music
423,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/02 Beethoven_ Piano Sonata #14 In C Sharp Minor, Op. 27_2, _Moonlight_ - 2. Allegretto.m4a","02 Beethoven_ Piano Sonata #14 In C Sharp Minor, Op. 27_2, _Moonlight_ - 2. Allegretto",piano,0,1,5292000,44.1,120,0.574421768707483,120,CD,"STM_output/MATs/music_mat_wl4_CD/02 Beethoven_ Piano Sonata #14 In C Sharp Minor, Op. 27_2, _Moonlight_ - 2. Allegretto_MS2024.mat",,Evgeny Kissin,Classical,music
424,data/musicCorp/CD/Miles Davis/Kind Of Blue/01 So What.m4a,01 So What,multi,0,1,5292000,44.1,120,0.5893650793650793,120,CD,STM_output/MATs/music_mat_wl4_CD/01 So What_MS2024.mat,,Miles Davis,Jazz,music
425,"data/musicCorp/CD/Edgar Meyer/Bach_ Unaccompanied Cello Suites Performed On Double Bass/01 Bach_ Cello Suite #2 In D Minor, BWV 1008 - 1. Prelude.m4a","01 Bach_ Cello Suite #2 In D Minor, BWV 1008 - 1. Prelude",cello,0,1,5292000,44.1,120,0.3423809523809524,120,CD,"STM_output/MATs/music_mat_wl4_CD/01 Bach_ Cello Suite #2 In D Minor, BWV 1008 - 1. Prelude_MS2024.mat",,Edgar Meyer,Classical,music
426,"data/musicCorp/CD/Edgar Meyer/Bach_ Unaccompanied Cello Suites Performed On Double Bass/01 Bach_ Cello Suite #2 In D Minor, BWV 1008 - 1. Prelude.m4a","01 Bach_ Cello Suite #2 In D Minor, BWV 1008 - 1. Prelude",cello,0,1,5292000,44.1,120,0.3423809523809524,120,CD,"STM_output/MATs/music_mat_wl4_CD/01 Bach_ Cello Suite #2 In D Minor, BWV 1008 - 1. Prelude_MS2024.mat",,Edgar Meyer,Classical,music
427,data/musicCorp/CD/Jaqueline Ros/The Complete Sonatas _ Partitas For Solo Violin Vol. II/05 BWV1004 V. Ciaccona.m4a,05 BWV1004 V. Ciaccona,violin,0,1,5292000,44.1,120,0.5684353741496598,120,CD,STM_output/MATs/music_mat_wl4_CD/05 BWV1004 V. Ciaccona_MS2024.mat,,Jaqueline Ros,Classical,music
428,"data/musicCorp/CD/Charles Mackerras_ Scottish Chamber Orchestra/Beethoven_ Symphonies [Disc 1]/1-05 Beethoven_ Symphony #2 In D, Op. 36 - 1. Adagio Molto, Allegro Con Brio.m4a","1-05 Beethoven_ Symphony #2 In D, Op. 36 - 1. Adagio Molto, Allegro Con Brio",multi,0,1,5468400,44.1,124,0.3037414965986394,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-05 Beethoven_ Symphony #2 In D, Op. 36 - 1. Adagio Molto, Allegro Con Brio_MS2024.mat",,Charles Mackerras,Classical,music
429,"data/musicCorp/CD/Ysaye Crumb Kodaly/Cello Sonatas/10 Son, Op.8_ III. Allegro molto vivace.m4a","10 Son, Op.8_ III. Allegro molto vivace",cello,0,1,5292000,44.1,120,0.283469387755102,120,CD,"STM_output/MATs/music_mat_wl4_CD/10 Son, Op.8_ III. Allegro molto vivace_MS2024.mat",,Ysaye Crumb Kodaly,Classical,music
430,data/musicCorp/CD/The Beatles/1962-1966 [Disc 1]/1-03 From Me To You.m4a,1-03 From Me To You,multi_Voi,1,1,5115600,44.1,116,0.4033333333333333,112,CD,STM_output/MATs/music_mat_wl4_CD/1-03 From Me To You_MS2024.mat,,The Beatles,Rock,music
431,data/musicCorp/CD/Jaqueline Ros/The Complete Sonatas _ Partitas For Solo Violin Vol. II/15 BWV1006 VI. Bouree.m4a,15 BWV1006 VI. Bouree,violin,0,1,3704400,44.1,84,0.7253287981859411,84,CD,STM_output/MATs/music_mat_wl4_CD/15 BWV1006 VI. Bouree_MS2024.mat,,Jaqueline Ros,Classical,music
432,"data/musicCorp/CD/Helen Callus/J.S. Bach_ Six Cello Suites on Viola [Disc 1]/1-08 Suite No.2 in D minor, BWV 1008 _ II. Allemande.m4a","1-08 Suite No.2 in D minor, BWV 1008 _ II. Allemande",viola,0,1,5292000,44.1,120,0.4741269841269841,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-08 Suite No.2 in D minor, BWV 1008 _ II. Allemande_MS2024.mat",,Helen Callus,Classical,music
433,data/musicCorp/CD/Melia Watras/Viola Solo/02 Arad_ Sonata For Viola Solo - Alla Bulgarese.m4a,02 Arad_ Sonata For Viola Solo - Alla Bulgarese,viola,0,1,5468400,44.1,124,0.9487074829931972,120,CD,STM_output/MATs/music_mat_wl4_CD/02 Arad_ Sonata For Viola Solo - Alla Bulgarese_MS2024.mat,,Melia Watras,Classical,music
434,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/19 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 12.m4a","19 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 12",piano,0,1,3704400,44.1,84,0.0804988662131519,84,CD,"STM_output/MATs/music_mat_wl4_CD/19 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 12_MS2024.mat",,Evgeny Kissin,Classical,music
435,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-17 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 5. Gavotte.m4a","1-17 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 5. Gavotte",cello,0,1,5292000,44.1,120,0.0483219954648526,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-17 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 5. Gavotte_MS2024.mat",,Yo-Yo Ma,Classical,music
436,data/musicCorp/CD/The Beatles/1967-1970 [Disc 2]/2-10 Something.m4a,2-10 Something,multi_Voi,1,1,5292000,44.1,120,0.4886394557823129,120,CD,STM_output/MATs/music_mat_wl4_CD/2-10 Something_MS2024.mat,,The Beatles,Rock,music
437,"data/musicCorp/CD/Jacqueline Ross/Bach_ Complete Sonatas _ Partitas For Solo Violin, Vol. 1/16 Bach_ Sonata #2 In A Minor For Solo Violin, BWV 1003 - 4. Allegro.m4a","16 Bach_ Sonata #2 In A Minor For Solo Violin, BWV 1003 - 4. Allegro",violin,0,1,5292000,44.1,120,0.503015873015873,120,CD,"STM_output/MATs/music_mat_wl4_CD/16 Bach_ Sonata #2 In A Minor For Solo Violin, BWV 1003 - 4. Allegro_MS2024.mat",,Jacqueline Ross,Classical,music
438,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-05 Bach_ Cello Suite #1 In G, BWV 1007 - 5. Menuett.m4a","1-05 Bach_ Cello Suite #1 In G, BWV 1007 - 5. Menuett",cello,0,1,5292000,44.1,120,0.8612471655328798,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-05 Bach_ Cello Suite #1 In G, BWV 1007 - 5. Menuett_MS2024.mat",,Yo-Yo Ma,Classical,music
439,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-15 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 3. Courante.m4a","1-15 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 3. Courante",cello,0,1,5115600,44.1,116,0.723015873015873,116,CD,"STM_output/MATs/music_mat_wl4_CD/1-15 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 3. Courante_MS2024.mat",,Yo-Yo Ma,Classical,music
440,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-15 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 3. Courante.m4a","1-15 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 3. Courante",cello,0,1,5115600,44.1,116,0.723015873015873,116,CD,"STM_output/MATs/music_mat_wl4_CD/1-15 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 3. Courante_MS2024.mat",,Yo-Yo Ma,Classical,music
441,data/musicCorp/CD/Ivo Pogorelich/Mozart_ Piano Sonatas K.283 _ K.331 _ Fantasia K.397/04 3. Presto.m4a,04 3. Presto,piano,0,1,5468400,44.1,124,0.375827664399093,120,CD,STM_output/MATs/music_mat_wl4_CD/04 3. Presto_MS2024.mat,,Ivo Pogorelich,Classical,music
442,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/24 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 2_ Var. 3.m4a","24 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 2_ Var. 3",piano,0,1,1234800,44.1,28,0.0739909297052154,28,CD,"STM_output/MATs/music_mat_wl4_CD/24 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 2_ Var. 3_MS2024.mat",,Evgeny Kissin,Classical,music
443,data/musicCorp/CD/Kenny Burrell _ John Coltrane/Original Jazz Classics Collection/04 Invitation.m4a,04 Invitation,multi,0,1,5292000,44.1,120,0.3096598639455782,120,CD,STM_output/MATs/music_mat_wl4_CD/04 Invitation_MS2024.mat,,Kenny Burrell ,Jazz,music
444,data/musicCorp/CD/The Beatles/1967-1970 [Disc 2]/2-11 Octopus_s Garden.m4a,2-11 Octopus_s Garden,guitar,0,1,5292000,44.1,120,0.5419501133786848,120,CD,STM_output/MATs/music_mat_wl4_CD/2-11 Octopus_s Garden_MS2024.mat,,The Beatles,Classical,music
445,"data/musicCorp/CD/Helen Callus/J.S. Bach_ Six Cello Suites on Viola [Disc 1]/1-15 Suite No.3 in C major, BWV 1009 _ III. Courante.m4a","1-15 Suite No.3 in C major, BWV 1009 _ III. Courante",viola,0,1,5292000,44.1,120,0.569092970521542,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-15 Suite No.3 in C major, BWV 1009 _ III. Courante_MS2024.mat",,Helen Callus,Classical,music
446,"data/musicCorp/CD/Claudio Abbado_ Orchestra Mozart/Mozart_ Symphonies #39 _ 40/04 Mozart_ Symphony #39 In E Flat, K 543 - 4. Allegro.m4a","04 Mozart_ Symphony #39 In E Flat, K 543 - 4. Allegro",multi,0,1,5292000,44.1,120,0.1227437641723356,120,CD,"STM_output/MATs/music_mat_wl4_CD/04 Mozart_ Symphony #39 In E Flat, K 543 - 4. Allegro_MS2024.mat",,Claudio Abbado,Classical,music
447,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-08 Bach_ Cello Suite #4 In E Flat, BWV 1010 - 2. Allemande.m4a","1-08 Bach_ Cello Suite #4 In E Flat, BWV 1010 - 2. Allemande",cello,0,1,5292000,44.1,120,0.2612471655328798,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-08 Bach_ Cello Suite #4 In E Flat, BWV 1010 - 2. Allemande_MS2024.mat",,Yo-Yo Ma,Classical,music
448,data/musicCorp/CD/The Dave Brubeck Quartet/Time Out/06 Everybody_s Jumpin_.m4a,06 Everybody_s Jumpin_,multi,0,1,5292000,44.1,120,0.2092063492063492,120,CD,STM_output/MATs/music_mat_wl4_CD/06 Everybody_s Jumpin__MS2024.mat,,The Dave Brubeck Quartet,Jazz,music
449,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 2]/2-17 Bach_ Cello Suite #6 In D, BWV 1012 - 5. Gavotte.m4a","2-17 Bach_ Cello Suite #6 In D, BWV 1012 - 5. Gavotte",cello,0,1,5292000,44.1,120,0.8699773242630385,120,CD,"STM_output/MATs/music_mat_wl4_CD/2-17 Bach_ Cello Suite #6 In D, BWV 1012 - 5. Gavotte_MS2024.mat",,Yo-Yo Ma,Classical,music
450,"data/musicCorp/CD/Julian Bream/Bream Collection, Vol. 9 - Baroque Guitar/05 Guerau_ Villano.m4a",05 Guerau_ Villano,guitar,0,1,4233600,44.1,96,0.4100680272108843,96,CD,STM_output/MATs/music_mat_wl4_CD/05 Guerau_ Villano_MS2024.mat,,Julian Bream,Classical,music
451,"data/musicCorp/CD/Jacqueline Ross/Bach_ Complete Sonatas _ Partitas For Solo Violin, Vol. 1/01 Bach_ Sonata #1 In G Minor For Solo Violin, BWV 1001 - 1. Adagio.m4a","01 Bach_ Sonata #1 In G Minor For Solo Violin, BWV 1001 - 1. Adagio",violin,0,1,5468400,44.1,124,0.746281179138322,120,CD,"STM_output/MATs/music_mat_wl4_CD/01 Bach_ Sonata #1 In G Minor For Solo Violin, BWV 1001 - 1. Adagio_MS2024.mat",,Jacqueline Ross,Classical,music
452,data/musicCorp/CD/Arcade Fire/Arcade Fire/09 Suburban War.m4a,09 Suburban War,multi_Voi,1,1,5292000,44.1,120,0.1476643990929705,120,CD,STM_output/MATs/music_mat_wl4_CD/09 Suburban War_MS2024.mat,,Arcade Fire,Rock,music
453,data/musicCorp/CD/The Beatles/1962-1966 [Disc 1]/1-05 I Want To Hold Your Hand.m4a,1-05 I Want To Hold Your Hand,multi_Voi,1,1,5292000,44.1,120,0.4058276643990929,120,CD,STM_output/MATs/music_mat_wl4_CD/1-05 I Want To Hold Your Hand_MS2024.mat,,The Beatles,Rock,music
454,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-14 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 2. Allemande.m4a","1-14 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 2. Allemande",cello,0,1,5292000,44.1,120,0.1266439909297052,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-14 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 2. Allemande_MS2024.mat",,Yo-Yo Ma,Classical,music
455,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-14 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 2. Allemande.m4a","1-14 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 2. Allemande",cello,0,1,5292000,44.1,120,0.1266439909297052,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-14 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 2. Allemande_MS2024.mat",,Yo-Yo Ma,Classical,music
456,"data/musicCorp/CD/Charles Mackerras_ Scottish Chamber Orchestra/Beethoven_ Symphonies [Disc 2]/2-02 Beethoven_ Symphony #3 In E Flat, Op. 55, _Eroica_ - 2. Marcia Funebre_ Adagio Assai.m4a","2-02 Beethoven_ Symphony #3 In E Flat, Op. 55, _Eroica_ - 2. Marcia Funebre_ Adagio Assai",multi,0,1,5644800,44.1,128,0.9560997732426304,120,CD,"STM_output/MATs/music_mat_wl4_CD/2-02 Beethoven_ Symphony #3 In E Flat, Op. 55, _Eroica_ - 2. Marcia Funebre_ Adagio Assai_MS2024.mat",,Charles Mackerras,Classical,music
457,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/12 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 5.m4a","12 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 5",piano,0,1,2116800,44.1,48,0.0872335600907029,48,CD,"STM_output/MATs/music_mat_wl4_CD/12 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 5_MS2024.mat",,Evgeny Kissin,Classical,music
